,player_id,player_name,tourney_level,surface,decade,matches_won,matches_lost,win_rate,hand,ioc,avg_rank,score
0,200001,Martina Hingis,F,Carpet,00s,4.0,0.0,1.0,R,SUI,1.0,1.2255271951743187
1,200001,Martina Hingis,F,Hard,00s,1.0,2.0,0.3333333333333333,R,SUI,7.0,0.2032085860931968
2,200001,Martina Hingis,G,Clay,00s,14.0,3.0,0.8235294117647058,R,SUI,5.117647058823529,1.1562071668236829
3,200001,Martina Hingis,G,Clay,90s,21.0,5.0,0.8076923076923077,R,SUI,5.384615384615385,1.2723422721519313
4,200001,Martina Hingis,G,Grass,00s,8.0,4.0,0.6666666666666666,R,SUI,7.0,0.751961123046559
5,200001,Martina Hingis,G,Grass,90s,15.0,4.0,0.7894736842105263,R,SUI,5.473684210526316,1.1245262505196498
6,200001,Martina Hingis,G,Hard,00s,42.0,10.0,0.8076923076923077,R,SUI,37.21153846153846,0.8697225105329806
7,200001,Martina Hingis,G,Hard,90s,53.0,6.0,0.8983050847457628,R,SUI,8.203389830508474,1.538417657389899
8,200001,Martina Hingis,P,Carpet,00s,3.0,1.0,0.75,R,SUI,1.0,0.919145396380739
9,200001,Martina Hingis,P,Clay,00s,9.0,3.0,0.75,R,SUI,6.083333333333333,0.8844916288200004
10,200001,Martina Hingis,P,Hard,00s,45.0,17.0,0.7258064516129032,R,SUI,8.426229508196721,1.247274935849248
11,200001,Martina Hingis,PM,Carpet,00s,24.0,4.0,0.8571428571428571,R,SUI,23.178571428571427,0.8869532373631738
12,200001,Martina Hingis,PM,Clay,00s,23.0,6.0,0.7931034482758621,R,SUI,8.724137931034482,1.1067455615486783
13,200001,Martina Hingis,PM,Hard,00s,55.0,14.0,0.7971014492753623,R,SUI,7.028985507246377,1.4872644225149398
14,200002,Mirjana Lucic,G,Clay,00s,3.0,3.0,0.5,R,CRO,193.5,0.18429875082100747
15,200002,Mirjana Lucic,G,Clay,10s,3.0,7.0,0.3,R,CRO,75.1,0.1652058797066448
16,200002,Mirjana Lucic,G,Clay,90s,0.0,1.0,0.0,R,CRO,155.0,0.0
17,200002,Mirjana Lucic,G,Grass,00s,1.0,1.0,0.5,R,CRO,58.0,0.13377335406572824
18,200002,Mirjana Lucic,G,Grass,10s,4.0,8.0,0.3333333333333333,R,CRO,95.75,0.1862816078042771
19,200002,Mirjana Lucic,G,Grass,90s,6.0,2.0,0.75,R,CRO,112.0,0.34748035660911863
20,200002,Mirjana Lucic,G,Hard,00s,0.0,3.0,0.0,R,CRO,155.0,0.0
21,200002,Mirjana Lucic,G,Hard,10s,13.0,15.0,0.4642857142857143,R,CRO,85.28571428571429,0.34917442190077574
22,200002,Mirjana Lucic,G,Hard,90s,6.0,5.0,0.5454545454545454,R,CRO,52.09090909090909,0.338524408680448
23,200002,Mirjana Lucic,P,Clay,00s,0.0,1.0,0.0,R,CRO,49.0,0.0
24,200002,Mirjana Lucic,P,Clay,10s,12.0,12.0,0.5,R,CRO,65.70833333333333,0.38086337232113193
25,200002,Mirjana Lucic,P,Grass,10s,1.0,4.0,0.2,R,CRO,56.8,0.0876962873061687
26,200002,Mirjana Lucic,P,Hard,00s,0.0,5.0,0.0,R,CRO,161.2,0.0
27,200002,Mirjana Lucic,P,Hard,10s,8.0,22.0,0.26666666666666666,R,CRO,66.0,0.21648383319958286
28,200002,Mirjana Lucic,PM,Clay,00s,0.0,2.0,0.0,R,CRO,50.0,0.0
29,200002,Mirjana Lucic,PM,Clay,10s,0.0,2.0,0.0,R,CRO,43.0,0.0
30,200002,Mirjana Lucic,PM,Hard,00s,2.0,7.0,0.2222222222222222,R,CRO,138.85714285714286,0.10331170389453238
31,200002,Mirjana Lucic,PM,Hard,10s,6.0,6.0,0.5,R,CRO,60.166666666666664,0.3096787385034936
32,200003,Justine Henin,F,Hard,00s,13.0,5.0,0.7222222222222222,R,BEL,2.6666666666666665,1.2630847462625274
33,200003,Justine Henin,G,Clay,00s,34.0,3.0,0.918918918918919,R,BEL,6.945945945945946,1.4735499697822596
34,200003,Justine Henin,G,Clay,10s,3.0,1.0,0.75,R,BEL,23.0,0.37172876812356337
35,200003,Justine Henin,G,Clay,90s,1.0,1.0,0.5,R,BEL,121.0,0.11401107085928094
36,200003,Justine Henin,G,Grass,00s,27.0,7.0,0.7941176470588235,R,BEL,7.088235294117647,1.236665043678762
37,200003,Justine Henin,G,Grass,10s,3.0,1.0,0.75,R,BEL,16.0,0.41204238007127436
38,200003,Justine Henin,G,Hard,00s,65.0,12.0,0.8441558441558441,R,BEL,9.402597402597403,1.4740862157272099
39,200003,Justine Henin,G,Hard,10s,8.0,2.0,0.8,R,BEL,13.0,0.696347890897101
40,200003,Justine Henin,G,Hard,90s,0.0,1.0,0.0,R,BEL,95.0,0.0
41,200003,Justine Henin,P,Carpet,00s,15.0,8.0,0.6521739130434783,R,BEL,11.173913043478262,0.7876800087808421
42,200003,Justine Henin,P,Clay,00s,22.0,5.0,0.8148148148148148,R,BEL,9.333333333333334,1.090764514933816
43,200003,Justine Henin,P,Clay,10s,5.0,0.0,1.0,R,BEL,24.0,0.5453788899546562
44,200003,Justine Henin,P,Grass,00s,8.0,0.0,1.0,R,BEL,2.0,1.4162441997481658
45,200003,Justine Henin,P,Hard,00s,72.0,15.0,0.8275862068965517,R,BEL,6.241379310344827,1.6898469596936783
46,200003,Justine Henin,PM,Carpet,00s,0.0,1.0,0.0,R,BEL,8.0,0.0
47,200003,Justine Henin,PM,Clay,00s,46.0,6.0,0.8846153846153846,R,BEL,11.75,1.3144593834693696
48,200003,Justine Henin,PM,Clay,10s,0.0,1.0,0.0,R,BEL,20.0,0.0
49,200003,Justine Henin,PM,Hard,00s,57.0,15.0,0.7916666666666666,R,BEL,8.069444444444445,1.4281032736701664
50,200003,Justine Henin,PM,Hard,10s,6.0,2.0,0.75,R,BEL,33.0,0.46087077909222357
51,200004,Kerry Anne Guse,G,Clay,90s,0.0,1.0,0.0,R,AUS,81.0,0.0
52,200004,Kerry Anne Guse,G,Grass,90s,2.0,4.0,0.3333333333333333,R,AUS,119.33333333333333,0.13500765379991725
53,200004,Kerry Anne Guse,G,Hard,00s,0.0,1.0,0.0,R,AUS,133.0,0.0
54,200004,Kerry Anne Guse,G,Hard,90s,0.0,7.0,0.0,R,AUS,145.33333333333334,0.0
55,200005,Jolene Watanabe,G,Clay,90s,2.0,4.0,0.3333333333333333,R,USA,101.66666666666667,0.13954922241674694
56,200005,Jolene Watanabe,G,Grass,90s,2.0,5.0,0.2857142857142857,R,USA,106.85714285714286,0.12650097832761936
57,200005,Jolene Watanabe,G,Hard,00s,0.0,1.0,0.0,R,USA,118.0,0.0
58,200005,Jolene Watanabe,G,Hard,90s,3.0,10.0,0.23076923076923078,R,USA,108.61538461538461,0.12923270741870588
59,200006,Karina Habsudova,G,Clay,00s,0.0,2.0,0.0,R,SVK,78.0,0.0
60,200006,Karina Habsudova,G,Clay,90s,11.0,8.0,0.5789473684210527,R,SVK,38.578947368421055,0.4661291810118385
61,200006,Karina Habsudova,G,Grass,00s,1.0,2.0,0.3333333333333333,R,SVK,80.33333333333333,0.10455980630336803
62,200006,Karina Habsudova,G,Grass,90s,2.0,8.0,0.2,R,SVK,56.5,0.1175084516831707
63,200006,Karina Habsudova,G,Hard,00s,3.0,4.0,0.42857142857142855,R,SVK,83.14285714285714,0.20014439822884977
64,200006,Karina Habsudova,G,Hard,90s,26.0,18.0,0.5909090909090909,R,SVK,61.04545454545455,0.5413457330316485
65,200006,Karina Habsudova,P,Carpet,00s,1.0,3.0,0.25,R,SVK,88.75,0.08909658264522916
66,200006,Karina Habsudova,P,Hard,00s,0.0,2.0,0.0,R,SVK,80.5,0.0
67,200006,Karina Habsudova,PM,Carpet,00s,0.0,1.0,0.0,R,SVK,57.0,0.0
68,200006,Karina Habsudova,PM,Clay,00s,1.0,2.0,0.3333333333333333,R,SVK,92.66666666666667,0.1013835345801744
69,200006,Karina Habsudova,PM,Hard,00s,5.0,3.0,0.625,R,SVK,74.25,0.31617337651819577
70,200007,Silvija Talaja,G,Clay,00s,3.0,6.0,0.3333333333333333,R,CRO,88.11111111111111,0.17022205979966387
71,200007,Silvija Talaja,G,Clay,90s,3.0,2.0,0.6,R,CRO,93.8,0.23525571700160103
72,200007,Silvija Talaja,G,Grass,00s,3.0,4.0,0.42857142857142855,R,CRO,63.57142857142857,0.2124897142105393
73,200007,Silvija Talaja,G,Grass,90s,0.0,2.0,0.0,R,CRO,116.5,0.0
74,200007,Silvija Talaja,G,Hard,00s,3.0,11.0,0.21428571428571427,R,CRO,82.57142857142857,0.1305194438278076
75,200007,Silvija Talaja,G,Hard,90s,0.0,3.0,0.0,R,CRO,73.0,0.0
76,200007,Silvija Talaja,P,Carpet,00s,0.0,3.0,0.0,R,CRO,28.666666666666668,0.0
77,200007,Silvija Talaja,P,Clay,00s,2.0,1.0,0.6666666666666666,R,CRO,23.0,0.2846130958085666
78,200007,Silvija Talaja,P,Grass,00s,1.0,2.0,0.3333333333333333,R,CRO,42.666666666666664,0.12112090582758034
79,200007,Silvija Talaja,P,Hard,00s,4.0,15.0,0.21052631578947367,R,CRO,68.57894736842105,0.1478091273839357
80,200007,Silvija Talaja,PM,Carpet,00s,0.0,1.0,0.0,R,CRO,23.0,0.0
81,200007,Silvija Talaja,PM,Clay,00s,2.0,3.0,0.4,R,CRO,23.0,0.2207142539637907
82,200007,Silvija Talaja,PM,Hard,00s,10.0,12.0,0.45454545454545453,R,CRO,66.0909090909091,0.3368260514699481
83,200008,Alicia Molik,G,Clay,00s,2.0,7.0,0.2222222222222222,R,AUS,207.44444444444446,0.09568004024080107
84,200008,Alicia Molik,G,Clay,10s,0.0,1.0,0.0,R,AUS,94.0,0.0
85,200008,Alicia Molik,G,Clay,90s,2.0,1.0,0.6666666666666666,R,AUS,97.0,0.20080968110283562
86,200008,Alicia Molik,G,Grass,00s,8.0,7.0,0.5333333333333333,R,AUS,92.2,0.3247767804838225
87,200008,Alicia Molik,G,Grass,10s,1.0,1.0,0.5,R,AUS,97.0,0.11935343037366311
88,200008,Alicia Molik,G,Grass,90s,0.0,1.0,0.0,R,AUS,81.0,0.0
89,200008,Alicia Molik,G,Hard,00s,19.0,16.0,0.5428571428571428,R,AUS,67.97142857142858,0.4568346151302541
90,200008,Alicia Molik,G,Hard,10s,1.0,3.0,0.25,R,AUS,132.75,0.08196801634042275
91,200008,Alicia Molik,G,Hard,90s,0.0,2.0,0.0,R,AUS,107.5,0.0
92,200008,Alicia Molik,P,Clay,00s,3.0,4.0,0.42857142857142855,R,AUS,40.57142857142857,0.23652052629928383
93,200008,Alicia Molik,P,Grass,00s,1.0,3.0,0.25,R,AUS,65.75,0.09520212879596703
94,200008,Alicia Molik,P,Hard,00s,24.0,30.0,0.4444444444444444,R,AUS,50.75925925925926,0.44757974539247153
95,200008,Alicia Molik,P,Hard,10s,1.0,1.0,0.5,R,AUS,171.0,0.10650762504188598
96,200008,Alicia Molik,PM,Carpet,00s,0.0,2.0,0.0,R,AUS,23.5,0.0
97,200008,Alicia Molik,PM,Clay,00s,0.0,5.0,0.0,R,AUS,179.75,0.0
98,200008,Alicia Molik,PM,Hard,00s,17.0,15.0,0.53125,R,AUS,53.0,0.46203412713325204
99,200008,Alicia Molik,PM,Hard,10s,4.0,2.0,0.6666666666666666,R,AUS,128.66666666666666,0.26593654123582255
100,200009,Tamarine Tanasugarn,G,Clay,00s,5.0,9.0,0.35714285714285715,R,THA,47.92857142857143,0.24641810713608484
101,200009,Tamarine Tanasugarn,G,Clay,10s,0.0,2.0,0.0,R,THA,82.5,0.0
102,200009,Tamarine Tanasugarn,G,Clay,90s,1.0,3.0,0.25,R,THA,55.0,0.09921147572962859
103,200009,Tamarine Tanasugarn,G,Grass,00s,19.0,10.0,0.6551724137931034,R,THA,58.86206896551724,0.5408216707644533
104,200009,Tamarine Tanasugarn,G,Grass,10s,1.0,3.0,0.25,R,THA,109.0,0.08531831077516666
105,200009,Tamarine Tanasugarn,G,Grass,90s,8.0,3.0,0.7272727272727273,R,THA,49.90909090909091,0.45599219010793424
106,200009,Tamarine Tanasugarn,G,Hard,00s,15.0,19.0,0.4411764705882353,R,THA,51.05882352941177,0.3936250462046445
107,200009,Tamarine Tanasugarn,G,Hard,10s,1.0,4.0,0.2,R,THA,87.2,0.07965320234595641
108,200009,Tamarine Tanasugarn,G,Hard,90s,8.0,6.0,0.5714285714285714,R,THA,50.785714285714285,0.3888321604866232
109,200009,Tamarine Tanasugarn,P,Clay,00s,0.0,4.0,0.0,R,THA,57.75,0.0
110,200009,Tamarine Tanasugarn,P,Grass,00s,3.0,3.0,0.5,R,THA,31.0,0.27656167222857364
111,200009,Tamarine Tanasugarn,P,Hard,00s,20.0,26.0,0.43478260869565216,R,THA,38.84782608695652,0.44911434556421964
112,200009,Tamarine Tanasugarn,P,Hard,10s,1.0,1.0,0.5,R,THA,93.0,0.12042465533185184
113,200009,Tamarine Tanasugarn,PM,Carpet,00s,4.0,4.0,0.5,R,THA,34.75,0.30319135594067237
114,200009,Tamarine Tanasugarn,PM,Clay,00s,1.0,6.0,0.14285714285714285,R,THA,36.857142857142854,0.08076298300051564
115,200009,Tamarine Tanasugarn,PM,Hard,00s,18.0,26.0,0.4090909090909091,R,THA,49.02272727272727,0.3946203991762694
116,200009,Tamarine Tanasugarn,PM,Hard,10s,1.0,1.0,0.5,R,THA,74.0,0.12656415228725937
117,200010,Rita Grande,G,Clay,00s,9.0,5.0,0.6428571428571429,R,ITA,55.57142857142857,0.42821824655689866
118,200010,Rita Grande,G,Clay,90s,2.0,4.0,0.3333333333333333,R,ITA,54.0,0.1606293217507831
119,200010,Rita Grande,G,Grass,00s,6.0,5.0,0.5454545454545454,R,ITA,69.81818181818181,0.3163808002617292
120,200010,Rita Grande,G,Grass,90s,2.0,4.0,0.3333333333333333,R,ITA,54.0,0.1606293217507831
121,200010,Rita Grande,G,Hard,00s,8.0,11.0,0.42105263157894735,R,ITA,110.21052631578948,0.2668554351689719
122,200010,Rita Grande,G,Hard,90s,12.0,9.0,0.5714285714285714,R,ITA,62.42857142857143,0.4229017297901414
123,200010,Rita Grande,P,Carpet,00s,2.0,3.0,0.4,R,ITA,52.0,0.1790775494732522
124,200010,Rita Grande,P,Clay,00s,1.0,2.0,0.3333333333333333,R,ITA,57.0,0.11299242074020434
125,200010,Rita Grande,P,Grass,00s,1.0,1.0,0.5,R,ITA,38.0,0.14819368349806444
126,200010,Rita Grande,P,Hard,00s,10.0,16.0,0.38461538461538464,R,ITA,46.69230769230769,0.32501949034352723
127,200010,Rita Grande,PM,Carpet,00s,1.0,4.0,0.2,R,ITA,46.8,0.09182995753787758
128,200010,Rita Grande,PM,Clay,00s,3.0,8.0,0.2727272727272727,R,ITA,51.45454545454545,0.16975735273901688
129,200010,Rita Grande,PM,Hard,00s,6.0,14.0,0.3,R,ITA,60.1,0.22060445194912023
130,200011,Katarina Srebotnik,G,Clay,00s,15.0,9.0,0.625,R,SLO,49.458333333333336,0.5087189313656366
131,200011,Katarina Srebotnik,G,Clay,10s,0.0,1.0,0.0,R,SLO,284.0,0.0
132,200011,Katarina Srebotnik,G,Clay,90s,1.0,1.0,0.5,R,SLO,72.0,0.12733917204914183
133,200011,Katarina Srebotnik,G,Grass,00s,8.0,8.0,0.5,R,SLO,43.5,0.3695455083262912
134,200011,Katarina Srebotnik,G,Grass,90s,0.0,1.0,0.0,R,SLO,62.0,0.0
135,200011,Katarina Srebotnik,G,Hard,00s,19.0,18.0,0.5135135135135135,R,SLO,47.21621621621622,0.4776494915135947
136,200011,Katarina Srebotnik,G,Hard,90s,0.0,1.0,0.0,R,SLO,53.0,0.0
137,200011,Katarina Srebotnik,P,Carpet,00s,2.0,4.0,0.3333333333333333,R,SLO,29.833333333333332,0.1862385695636959
138,200011,Katarina Srebotnik,P,Carpet,10s,0.0,1.0,0.0,R,SLO,425.0,0.0
